Date_evenement,Zone,Communes_a_envoi_dematerialise_Deces2020,Total_deces_2020,Communes_a_envoi_dematerialise_Deces2019,Total_deces_2019,Communes_a_envoi_dematerialise_Deces2018,Total_deces_2018
31/05/2020,Dept_53,NA,NA,604,704,644,737
01/03/2020,Dept_54,18,21,20,23,22,24
02/03/2020,Dept_54,35,41,42,47,42,44
03/03/2020,Dept_54,58,65,62,71,66,72
04/03/2020,Dept_54,79,87,84,96,88,96
05/03/2020,Dept_54,104,112,103,116,114,125
06/03/2020,Dept_54,120,129,127,142,139,153
07/03/2020,Dept_54,139,149,145,162,164,182
08/03/2020,Dept_54,153,165,165,183,193,216
09/03/2020,Dept_54,170,185,183,207,205,230
10/03/2020,Dept_54,185,201,196,220,229,256
11/03/2020,Dept_54,204,221,207,233,249,279
12/03/2020,Dept_54,227,244,222,250,275,305
13/03/2020,Dept_54,256,274,235,267,295,328
14/03/2020,Dept_54,283,301,248,283,313,351
15/03/2020,Dept_54,299,318,267,304,337,376
16/03/2020,Dept_54,317,338,285,324,358,399
17/03/2020,Dept_54,340,362,306,345,374,419
18/03/2020,Dept_54,368,391,333,373,396,445
19/03/2020,Dept_54,385,408,352,394,413,467
20/03/2020,Dept_54,406,431,371,414,435,492
21/03/2020,Dept_54,424,449,388,432,454,515
22/03/2020,Dept_54,441,467,405,450,472,533
23/03/2020,Dept_54,461,489,424,471,494,555
24/03/2020,Dept_54,489,517,440,487,520,583
25/03/2020,Dept_54,513,544,458,506,540,606
26/03/2020,Dept_54,546,577,474,524,577,645
27/03/2020,Dept_54,582,615,501,551,606,677
28/03/2020,Dept_54,611,645,517,567,628,699
29/03/2020,Dept_54,636,671,533,584,652,724
30/03/2020,Dept_54,676,713,555,610,672,747
31/03/2020,Dept_54,710,749,572,628,687,766
01/04/2020,Dept_54,741,780,595,652,707,787
02/04/2020,Dept_54,765,808,615,673,726,808
03/04/2020,Dept_54,798,844,628,686,741,825
04/04/2020,Dept_54,823,872,641,703,766,851
05/04/2020,Dept_54,852,904,655,718,790,880
06/04/2020,Dept_54,877,934,670,734,814,905
07/04/2020,Dept_54,899,962,694,760,828,923
08/04/2020,Dept_54,921,988,699,765,841,939
09/04/2020,Dept_54,960,1032,720,790,864,964
10/04/2020,Dept_54,992,1067,730,800,881,983
11/04/2020,Dept_54,1015,1095,747,819,896,999
12/04/2020,Dept_54,1030,1112,764,838,915,1020
13/04/2020,Dept_54,1059,1143,787,863,930,1037
14/04/2020,Dept_54,1079,1168,807,886,955,1064
15/04/2020,Dept_54,1110,1201,821,901,970,1079
16/04/2020,Dept_54,1137,1230,843,925,985,1095
17/04/2020,Dept_54,1174,1273,867,955,998,1111
18/04/2020,Dept_54,1198,1297,887,976,1015,1131
19/04/2020,Dept_54,1226,1326,905,999,1035,1152
20/04/2020,Dept_54,1238,1340,928,1022,1052,1173
21/04/2020,Dept_54,1258,1362,940,1035,1076,1197
22/04/2020,Dept_54,1281,1385,967,1065,1092,1214
23/04/2020,Dept_54,1302,1408,988,1088,1113,1235
24/04/2020,Dept_54,1325,1432,1008,1108,1123,1245
25/04/2020,Dept_54,1341,1451,1022,1125,1140,1265
26/04/2020,Dept_54,1364,1475,1036,1141,1163,1292
27/04/2020,Dept_54,1389,1502,1052,1158,1183,1313
28/04/2020,Dept_54,1408,NA,1067,1181,1195,1328
29/04/2020,Dept_54,1439,NA,1087,1202,1205,1339
30/04/2020,Dept_54,1460,NA,1103,1219,1222,1357
01/05/2020,Dept_54,1474,NA,1121,1239,1238,1373
02/05/2020,Dept_54,NA,NA,1137,1255,1258,1393
03/05/2020,Dept_54,NA,NA,1153,1271,1274,1410
04/05/2020,Dept_54,NA,NA,1172,1292,1290,1428
05/05/2020,Dept_54,NA,NA,1186,1306,1312,1450
06/05/2020,Dept_54,NA,NA,1207,1327,1325,1463
07/05/2020,Dept_54,NA,NA,1231,1353,1339,1480
08/05/2020,Dept_54,NA,NA,1241,1364,1357,1500
09/05/2020,Dept_54,NA,NA,1257,1380,1381,1524
10/05/2020,Dept_54,NA,NA,1271,1396,1398,1544
11/05/2020,Dept_54,NA,NA,1290,1418,1413,1562
12/05/2020,Dept_54,NA,NA,1304,1433,1434,1585
13/05/2020,Dept_54,NA,NA,1321,1450,1442,1595
14/05/2020,Dept_54,NA,NA,1340,1473,1462,1617
15/05/2020,Dept_54,NA,NA,1354,1489,1478,1635
16/05/2020,Dept_54,NA,NA,1373,1509,1487,1644
17/05/2020,Dept_54,NA,NA,1393,1530,1499,1657
18/05/2020,Dept_54,NA,NA,1409,1548,1517,1681
19/05/2020,Dept_54,NA,NA,1435,1575,1529,1695
20/05/2020,Dept_54,NA,NA,1445,1586,1544,1711
21/05/2020,Dept_54,NA,NA,1464,1607,1557,1725
22/05/2020,Dept_54,NA,NA,1476,1620,1572,1741
23/05/2020,Dept_54,NA,NA,1494,1642,1593,1764
24/05/2020,Dept_54,NA,NA,1509,1660,1617,1788
25/05/2020,Dept_54,NA,NA,1522,1673,1633,1807
26/05/2020,Dept_54,NA,NA,1542,1694,1650,1826
27/05/2020,Dept_54,NA,NA,1559,1713,1666,1843
28/05/2020,Dept_54,NA,NA,1577,1732,1675,1855
29/05/2020,Dept_54,NA,NA,1592,1747,1694,1876
30/05/2020,Dept_54,NA,NA,1602,1762,1704,1889
31/05/2020,Dept_54,NA,NA,1620,1781,1719,1905
01/03/2020,Dept_55,5,5,6,7,3,4
02/03/2020,Dept_55,9,9,11,12,13,14
03/03/2020,Dept_55,15,17,18,20,16,17
04/03/2020,Dept_55,22,25,21,23,22,25
05/03/2020,Dept_55,23,27,26,29,26,31
06/03/2020,Dept_55,27,31,29,33,32,39
07/03/2020,Dept_55,34,39,34,39,37,45
08/03/2020,Dept_55,41,46,44,49,40,50
09/03/2020,Dept_55,47,52,47,53,45,58
10/03/2020,Dept_55,53,59,53,60,48,63
11/03/2020,Dept_55,54,61,61,69,54,70
12/03/2020,Dept_55,58,65,65,73,61,79
13/03/2020,Dept_55,62,69,74,85,69,88
14/03/2020,Dept_55,67,74,78,91,77,98
15/03/2020,Dept_55,69,76,84,98,82,105
16/03/2020,Dept_55,75,83,87,102,86,109
17/03/2020,Dept_55,82,92,91,107,89,115
18/03/2020,Dept_55,88,102,102,119,95,122
19/03/2020,Dept_55,93,107,105,123,103,130
20/03/2020,Dept_55,100,115,112,132,111,139
21/03/2020,Dept_55,108,124,120,142,113,142
22/03/2020,Dept_55,116,134,125,148,120,150
23/03/2020,Dept_55,128,148,130,153,121,152
24/03/2020,Dept_55,140,163,133,156,126,158
25/03/2020,Dept_55,144,170,137,161,130,164
26/03/2020,Dept_55,153,181,143,169,134,169
27/03/2020,Dept_55,160,193,149,175,138,173
28/03/2020,Dept_55,165,201,152,178,150,186
29/03/2020,Dept_55,169,206,160,187,157,194
30/03/2020,Dept_55,179,219,164,191,165,204
31/03/2020,Dept_55,187,229,169,197,172,212
01/04/2020,Dept_55,195,238,173,201,176,218
02/04/2020,Dept_55,207,253,180,210,180,223
03/04/2020,Dept_55,214,260,186,218,184,229
04/04/2020,Dept_55,222,268,189,221,187,234
05/04/2020,Dept_55,231,279,196,229,192,239
06/04/2020,Dept_55,240,292,200,234,197,245
07/04/2020,Dept_55,249,303,203,237,202,251
08/04/2020,Dept_55,259,315,208,242,206,255
09/04/2020,Dept_55,268,326,210,244,214,263
10/04/2020,Dept_55,277,336,216,250,218,267
11/04/2020,Dept_55,284,345,220,254,221,270
12/04/2020,Dept_55,286,347,224,258,226,276
13/04/2020,Dept_55,292,355,226,262,229,280
14/04/2020,Dept_55,302,366,229,265,233,285
15/04/2020,Dept_55,308,372,234,270,239,291
16/04/2020,Dept_55,313,378,237,276,244,296
17/04/2020,Dept_55,322,387,241,282,247,300
18/04/2020,Dept_55,331,396,245,286,253,309
19/04/2020,Dept_55,334,399,249,292,261,321
20/04/2020,Dept_55,341,411,255,299,269,329
21/04/2020,Dept_55,347,421,263,307,273,335
22/04/2020,Dept_55,352,429,268,313,275,337
23/04/2020,Dept_55,355,433,276,321,280,343
24/04/2020,Dept_55,357,437,279,326,284,347
25/04/2020,Dept_55,362,443,284,333,286,349
26/04/2020,Dept_55,368,452,291,342,295,359
27/04/2020,Dept_55,374,458,301,352,300,365
28/04/2020,Dept_55,377,NA,312,365,303,368
29/04/2020,Dept_55,381,NA,318,372,308,374
30/04/2020,Dept_55,383,NA,323,378,311,378
01/05/2020,Dept_55,390,NA,331,389,314,384
02/05/2020,Dept_55,NA,NA,338,397,314,384
03/05/2020,Dept_55,NA,NA,340,400,318,389
04/05/2020,Dept_55,NA,NA,343,404,322,393
05/05/2020,Dept_55,NA,NA,346,408,328,400
06/05/2020,Dept_55,NA,NA,351,414,334,408
07/05/2020,Dept_55,NA,NA,358,424,337,411
08/05/2020,Dept_55,NA,NA,364,430,337,412
09/05/2020,Dept_55,NA,NA,367,434,340,415
10/05/2020,Dept_55,NA,NA,374,441,343,418
11/05/2020,Dept_55,NA,NA,378,446,346,422
12/05/2020,Dept_55,NA,NA,378,446,348,428
13/05/2020,Dept_55,NA,NA,382,450,353,433
14/05/2020,Dept_55,NA,NA,384,452,357,437
15/05/2020,Dept_55,NA,NA,386,454,359,439
16/05/2020,Dept_55,NA,NA,390,459,362,442
17/05/2020,Dept_55,NA,NA,393,463,366,447
18/05/2020,Dept_55,NA,NA,398,468,369,451
19/05/2020,Dept_55,NA,NA,401,471,372,455
20/05/2020,Dept_55,NA,NA,404,475,375,458
21/05/2020,Dept_55,NA,NA,411,482,380,464
22/05/2020,Dept_55,NA,NA,415,488,383,468
23/05/2020,Dept_55,NA,NA,418,492,393,479
24/05/2020,Dept_55,NA,NA,419,493,402,488
25/05/2020,Dept_55,NA,NA,426,501,405,491
26/05/2020,Dept_55,NA,NA,431,506,406,493
27/05/2020,Dept_55,NA,NA,435,513,412,505
28/05/2020,Dept_55,NA,NA,438,516,417,511
29/05/2020,Dept_55,NA,NA,443,522,421,515
30/05/2020,Dept_55,NA,NA,447,526,424,519
31/05/2020,Dept_55,NA,NA,449,528,426,521
01/03/2020,Dept_56,29,30,31,34,32,35
02/03/2020,Dept_56,46,47,58,62,53,59
03/03/2020,Dept_56,74,76,81,85,84,94
04/03/2020,Dept_56,89,93,112,117,113,126
05/03/2020,Dept_56,116,123,134,140,145,158
06/03/2020,Dept_56,141,151,163,171,172,186
07/03/2020,Dept_56,165,177,182,191,207,225
08/03/2020,Dept_56,189,201,197,207,229,248
09/03/2020,Dept_56,207,220,219,230,268,288
10/03/2020,Dept_56,236,250,244,256,291,314
11/03/2020,Dept_56,265,280,270,283,319,344
12/03/2020,Dept_56,284,300,287,302,352,377
13/03/2020,Dept_56,313,329,314,330,381,410
14/03/2020,Dept_56,345,363,338,356,409,441
15/03/2020,Dept_56,371,391,361,380,424,456
16/03/2020,Dept_56,395,416,374,395,450,483
17/03/2020,Dept_56,420,441,399,422,471,505
18/03/2020,Dept_56,445,469,421,447,499,537
19/03/2020,Dept_56,462,487,438,465,518,557
20/03/2020,Dept_56,496,525,462,491,535,575
21/03/2020,Dept_56,524,553,478,510,560,602
22/03/2020,Dept_56,550,579,503,535,588,632
23/03/2020,Dept_56,571,600,530,564,608,654
24/03/2020,Dept_56,589,618,550,584,622,671
25/03/2020,Dept_56,611,644,571,607,650,700
26/03/2020,Dept_56,643,677,585,623,679,730
27/03/2020,Dept_56,672,706,613,653,708,761
28/03/2020,Dept_56,689,724,633,678,724,778
29/03/2020,Dept_56,717,752,653,702,743,798
30/03/2020,Dept_56,749,785,667,722,761,816
31/03/2020,Dept_56,787,823,687,744,784,842
01/04/2020,Dept_56,813,850,706,763,805,865
02/04/2020,Dept_56,845,883,722,779,835,898
03/04/2020,Dept_56,870,911,751,810,864,929
04/04/2020,Dept_56,902,943,770,830,887,954
05/04/2020,Dept_56,923,967,793,854,907,974
06/04/2020,Dept_56,947,992,811,873,932,1001
07/04/2020,Dept_56,974,1020,831,894,953,1022
08/04/2020,Dept_56,993,1040,861,926,973,1042
09/04/2020,Dept_56,1015,1064,885,954,999,1069
10/04/2020,Dept_56,1045,1094,911,981,1026,1097
11/04/2020,Dept_56,1070,1121,938,1008,1055,1129
12/04/2020,Dept_56,1090,1141,953,1024,1071,1147
13/04/2020,Dept_56,1104,1158,972,1044,1094,1172
14/04/2020,Dept_56,1131,1186,988,1063,1117,1196
15/04/2020,Dept_56,1153,1208,1011,1088,1142,1221
16/04/2020,Dept_56,1173,1230,1037,1117,1158,1238
17/04/2020,Dept_56,1192,1250,1061,1141,1180,1260
18/04/2020,Dept_56,1209,1268,1077,1157,1210,1291
19/04/2020,Dept_56,1229,1289,1095,1175,1231,1313
20/04/2020,Dept_56,1254,1314,1110,1191,1258,1340
21/04/2020,Dept_56,1278,1340,1133,1217,1284,1368
22/04/2020,Dept_56,1299,1363,1156,1241,1307,1392
23/04/2020,Dept_56,1320,1386,1184,1269,1333,1420
24/04/2020,Dept_56,1338,1404,1200,1285,1353,1442
25/04/2020,Dept_56,1362,1428,1214,1301,1375,1466
26/04/2020,Dept_56,1381,1448,1241,1328,1396,1489
27/04/2020,Dept_56,1412,1479,1267,1356,1426,1519
28/04/2020,Dept_56,1430,NA,1281,1372,1450,1544
29/04/2020,Dept_56,1450,NA,1307,1398,1467,1564
30/04/2020,Dept_56,1467,NA,1327,1420,1485,1583
01/05/2020,Dept_56,1484,NA,1346,1442,1504,1604
02/05/2020,Dept_56,NA,NA,1369,1466,1520,1621
03/05/2020,Dept_56,NA,NA,1407,1505,1537,1639
04/05/2020,Dept_56,NA,NA,1430,1528,1560,1664
05/05/2020,Dept_56,NA,NA,1449,1549,1573,1680
06/05/2020,Dept_56,NA,NA,1471,1572,1595,1703
07/05/2020,Dept_56,NA,NA,1494,1597,1611,1723
08/05/2020,Dept_56,NA,NA,1520,1627,1636,1750
09/05/2020,Dept_56,NA,NA,1545,1653,1645,1761
10/05/2020,Dept_56,NA,NA,1567,1677,1659,1775
11/05/2020,Dept_56,NA,NA,1584,1696,1681,1797
12/05/2020,Dept_56,NA,NA,1599,1712,1705,1823
13/05/2020,Dept_56,NA,NA,1619,1736,1724,1845
14/05/2020,Dept_56,NA,NA,1640,1757,1750,1872
15/05/2020,Dept_56,NA,NA,1666,1786,1765,1888
16/05/2020,Dept_56,NA,NA,1682,1806,1785,1913
17/05/2020,Dept_56,NA,NA,1707,1833,1808,1939
18/05/2020,Dept_56,NA,NA,1736,1863,1828,1964
19/05/2020,Dept_56,NA,NA,1751,1879,1842,1980
20/05/2020,Dept_56,NA,NA,1777,1907,1862,2000
21/05/2020,Dept_56,NA,NA,1792,1923,1897,2035
22/05/2020,Dept_56,NA,NA,1808,1940,1913,2051
23/05/2020,Dept_56,NA,NA,1831,1964,1944,2084
24/05/2020,Dept_56,NA,NA,1859,1995,1965,2105
25/05/2020,Dept_56,NA,NA,1872,2010,1992,2132
26/05/2020,Dept_56,NA,NA,1893,2033,2016,2157
27/05/2020,Dept_56,NA,NA,1908,2052,2033,2177
28/05/2020,Dept_56,NA,NA,1930,2076,2051,2197
29/05/2020,Dept_56,NA,NA,1946,2094,2079,2225
30/05/2020,Dept_56,NA,NA,1974,2122,2102,2249
31/05/2020,Dept_56,NA,NA,1996,2145,2124,2272
01/03/2020,Dept_57,31,33,30,33,26,28
02/03/2020,Dept_57,61,65,67,71,58,62
03/03/2020,Dept_57,74,81,86,96,99,109
04/03/2020,Dept_57,90,99,113,127,133,146
05/03/2020,Dept_57,112,124,147,167,160,177
06/03/2020,Dept_57,138,151,173,195,189,209
07/03/2020,Dept_57,162,178,214,238,238,262
08/03/2020,Dept_57,197,213,238,264,277,304
09/03/2020,Dept_57,224,243,261,289,305,338
10/03/2020,Dept_57,258,280,284,314,336,374
11/03/2020,Dept_57,288,313,311,343,373,414
12/03/2020,Dept_57,320,346,342,377,419,468
13/03/2020,Dept_57,359,387,369,407,447,501
14/03/2020,Dept_57,386,416,387,432,488,543
15/03/2020,Dept_57,423,455,415,462,512,570
16/03/2020,Dept_57,456,491,446,495,541,602
17/03/2020,Dept_57,491,528,471,524,576,637
18/03/2020,Dept_57,539,579,499,557,606,671
19/03/2020,Dept_57,569,613,524,584,643,710
20/03/2020,Dept_57,622,671,546,606,683,750
21/03/2020,Dept_57,662,713,572,634,709,777
22/03/2020,Dept_57,725,779,592,656,742,812
23/03/2020,Dept_57,770,825,622,687,766,837
24/03/2020,Dept_57,824,881,650,716,799,876
25/03/2020,Dept_57,878,938,681,747,833,912
26/03/2020,Dept_57,950,1015,699,767,861,944
27/03/2020,Dept_57,1025,1093,732,803,901,986
28/03/2020,Dept_57,1093,1166,754,829,928,1014
29/03/2020,Dept_57,1140,1216,785,863,952,1039
30/03/2020,Dept_57,1204,1284,816,897,984,1071
31/03/2020,Dept_57,1264,1348,844,927,1011,1102
01/04/2020,Dept_57,1332,1423,861,948,1044,1137
02/04/2020,Dept_57,1388,1487,883,974,1069,1166
03/04/2020,Dept_57,1454,1556,903,996,1093,1192
04/04/2020,Dept_57,1511,1623,925,1020,1128,1230
05/04/2020,Dept_57,1568,1685,953,1051,1157,1260
06/04/2020,Dept_57,1626,1753,975,1075,1187,1291
07/04/2020,Dept_57,1682,1814,1003,1104,1215,1321
08/04/2020,Dept_57,1729,1863,1040,1145,1236,1343
09/04/2020,Dept_57,1770,1907,1064,1170,1261,1372
10/04/2020,Dept_57,1822,1962,1088,1195,1289,1401
11/04/2020,Dept_57,1879,2025,1109,1219,1317,1429
12/04/2020,Dept_57,1930,2080,1130,1244,1341,1456
13/04/2020,Dept_57,1964,2120,1153,1269,1372,1487
14/04/2020,Dept_57,2007,2166,1172,1290,1399,1516
15/04/2020,Dept_57,2047,2207,1207,1326,1429,1546
16/04/2020,Dept_57,2081,2247,1230,1350,1450,1568
17/04/2020,Dept_57,2123,2292,1266,1387,1468,1587
18/04/2020,Dept_57,2158,2332,1289,1412,1486,1609
19/04/2020,Dept_57,2191,2369,1309,1436,1515,1644
20/04/2020,Dept_57,2225,2404,1339,1470,1532,1662
21/04/2020,Dept_57,2249,2428,1366,1498,1567,1698
22/04/2020,Dept_57,2279,2462,1384,1518,1593,1726
23/04/2020,Dept_57,2306,2491,1408,1544,1617,1751
24/04/2020,Dept_57,2347,2533,1440,1581,1647,1784
25/04/2020,Dept_57,2375,2568,1468,1611,1666,1805
26/04/2020,Dept_57,2399,2600,1488,1634,1681,1823
27/04/2020,Dept_57,2430,2632,1510,1657,1704,1848
28/04/2020,Dept_57,2458,NA,1537,1685,1734,1883
29/04/2020,Dept_57,2483,NA,1560,1711,1764,1920
30/04/2020,Dept_57,2507,NA,1586,1739,1799,1960
01/05/2020,Dept_57,2527,NA,1615,1769,1825,1987
02/05/2020,Dept_57,NA,NA,1645,1803,1849,2011
03/05/2020,Dept_57,NA,NA,1674,1835,1869,2033
04/05/2020,Dept_57,NA,NA,1704,1866,1895,2064
05/05/2020,Dept_57,NA,NA,1730,1894,1916,2087
06/05/2020,Dept_57,NA,NA,1761,1926,1934,2106
07/05/2020,Dept_57,NA,NA,1785,1951,1960,2133
08/05/2020,Dept_57,NA,NA,1815,1981,1988,2164
09/05/2020,Dept_57,NA,NA,1836,2003,2018,2195
10/05/2020,Dept_57,NA,NA,1862,2033,2040,2221
11/05/2020,Dept_57,NA,NA,1883,2055,2070,2253
12/05/2020,Dept_57,NA,NA,1901,2073,2088,2275
13/05/2020,Dept_57,NA,NA,1929,2101,2112,2303
14/05/2020,Dept_57,NA,NA,1948,2124,2136,2328
15/05/2020,Dept_57,NA,NA,1964,2142,2158,2352
16/05/2020,Dept_57,NA,NA,1987,2165,2181,2379
17/05/2020,Dept_57,NA,NA,2015,2196,2210,2410
18/05/2020,Dept_57,NA,NA,2041,2224,2234,2436
19/05/2020,Dept_57,NA,NA,2062,2246,2254,2457
20/05/2020,Dept_57,NA,NA,2090,2276,2277,2481
21/05/2020,Dept_57,NA,NA,2116,2304,2293,2498
22/05/2020,Dept_57,NA,NA,2140,2328,2321,2529
23/05/2020,Dept_57,NA,NA,2169,2358,2344,2555
24/05/2020,Dept_57,NA,NA,2187,2380,2365,2577
25/05/2020,Dept_57,NA,NA,2217,2412,2391,2606
26/05/2020,Dept_57,NA,NA,2238,2435,2412,2630
27/05/2020,Dept_57,NA,NA,2258,2458,2434,2658
28/05/2020,Dept_57,NA,NA,2277,2478,2459,2684
29/05/2020,Dept_57,NA,NA,2297,2498,2478,2704
30/05/2020,Dept_57,NA,NA,2316,2521,2505,2736
31/05/2020,Dept_57,NA,NA,2343,2549,2529,2762
01/03/2020,Dept_58,5,6,7,8,8,11
02/03/2020,Dept_58,13,15,14,18,20,23
03/03/2020,Dept_58,19,21,21,26,28,32
04/03/2020,Dept_58,28,30,33,40,36,41
05/03/2020,Dept_58,39,43,39,48,49,56
06/03/2020,Dept_58,53,57,45,55,55,65
07/03/2020,Dept_58,56,60,53,64,63,75
08/03/2020,Dept_58,61,66,61,74,74,87
09/03/2020,Dept_58,65,70,69,86,85,100
10/03/2020,Dept_58,72,77,73,90,95,113
11/03/2020,Dept_58,85,90,81,98,101,121
12/03/2020,Dept_58,92,97,86,104,109,130
13/03/2020,Dept_58,105,111,95,114,117,139
14/03/2020,Dept_58,111,117,104,124,126,148
15/03/2020,Dept_58,119,127,108,129,135,158
16/03/2020,Dept_58,126,136,112,135,144,170
17/03/2020,Dept_58,136,147,121,145,155,181
18/03/2020,Dept_58,141,152,125,151,164,191
19/03/2020,Dept_58,145,156,133,160,172,200
20/03/2020,Dept_58,154,166,134,163,181,211
21/03/2020,Dept_58,158,170,138,169,188,219
22/03/2020,Dept_58,165,177,142,175,198,229
23/03/2020,Dept_58,172,185,149,182,208,242
24/03/2020,Dept_58,182,195,156,189,216,252
25/03/2020,Dept_58,189,206,164,198,219,259
26/03/2020,Dept_58,196,215,173,211,229,271
27/03/2020,Dept_58,199,221,177,215,239,284
28/03/2020,Dept_58,213,239,186,227,248,293
29/03/2020,Dept_58,223,249,197,239,257,306
30/03/2020,Dept_58,228,255,200,245,263,313
31/03/2020,Dept_58,238,267,208,255,272,325
01/04/2020,Dept_58,245,276,211,258,281,335
02/04/2020,Dept_58,253,285,217,265,290,344
03/04/2020,Dept_58,256,289,224,272,296,351
04/04/2020,Dept_58,270,304,229,278,305,365
05/04/2020,Dept_58,275,312,234,283,313,376
06/04/2020,Dept_58,285,322,239,290,324,390
07/04/2020,Dept_58,291,330,245,298,332,399
08/04/2020,Dept_58,294,335,250,304,339,408
09/04/2020,Dept_58,301,343,265,319,341,410
10/04/2020,Dept_58,308,351,268,325,348,418
11/04/2020,Dept_58,315,360,273,330,358,428
12/04/2020,Dept_58,322,367,275,335,366,436
13/04/2020,Dept_58,333,379,279,339,371,442
14/04/2020,Dept_58,347,395,284,344,375,446
15/04/2020,Dept_58,356,404,289,350,380,453
16/04/2020,Dept_58,364,412,299,362,391,465
17/04/2020,Dept_58,375,424,304,367,394,470
18/04/2020,Dept_58,384,434,314,379,398,475
19/04/2020,Dept_58,394,444,320,385,404,481
20/04/2020,Dept_58,400,450,324,390,415,492
21/04/2020,Dept_58,407,457,326,394,424,503
22/04/2020,Dept_58,409,460,332,402,434,513
23/04/2020,Dept_58,415,466,338,408,443,527
24/04/2020,Dept_58,422,473,344,416,454,538
25/04/2020,Dept_58,427,478,355,428,459,543
26/04/2020,Dept_58,432,483,364,437,465,552
27/04/2020,Dept_58,436,488,369,443,469,558
28/04/2020,Dept_58,442,NA,373,448,470,560
29/04/2020,Dept_58,447,NA,377,455,474,564
30/04/2020,Dept_58,450,NA,382,461,479,570
01/05/2020,Dept_58,456,NA,386,465,483,575
02/05/2020,Dept_58,NA,NA,396,476,488,581
03/05/2020,Dept_58,NA,NA,409,490,499,592
04/05/2020,Dept_58,NA,NA,413,496,509,602
05/05/2020,Dept_58,NA,NA,421,506,514,608
06/05/2020,Dept_58,NA,NA,429,515,519,614
07/05/2020,Dept_58,NA,NA,434,520,529,624
08/05/2020,Dept_58,NA,NA,439,527,534,629
09/05/2020,Dept_58,NA,NA,447,537,541,638
10/05/2020,Dept_58,NA,NA,454,547,553,650
11/05/2020,Dept_58,NA,NA,463,557,567,664
12/05/2020,Dept_58,NA,NA,470,565,574,674
13/05/2020,Dept_58,NA,NA,476,574,579,680
14/05/2020,Dept_58,NA,NA,482,580,584,686
15/05/2020,Dept_58,NA,NA,489,589,587,690
16/05/2020,Dept_58,NA,NA,492,592,594,698
17/05/2020,Dept_58,NA,NA,499,600,599,705
18/05/2020,Dept_58,NA,NA,505,608,606,713
19/05/2020,Dept_58,NA,NA,509,614,611,721
20/05/2020,Dept_58,NA,NA,514,620,621,731
21/05/2020,Dept_58,NA,NA,521,628,626,736
22/05/2020,Dept_58,NA,NA,532,639,631,742
23/05/2020,Dept_58,NA,NA,539,647,637,748
24/05/2020,Dept_58,NA,NA,551,660,645,756
25/05/2020,Dept_58,NA,NA,553,663,647,759
26/05/2020,Dept_58,NA,NA,562,673,657,771
27/05/2020,Dept_58,NA,NA,569,680,663,778
28/05/2020,Dept_58,NA,NA,576,688,670,785
29/05/2020,Dept_58,NA,NA,582,695,676,791
30/05/2020,Dept_58,NA,NA,589,703,681,797
31/05/2020,Dept_58,NA,NA,591,706,693,810
01/03/2020,Dept_59,59,61,57,59,82,87
02/03/2020,Dept_59,122,128,118,124,167,180
03/03/2020,Dept_59,211,223,181,190,255,272
04/03/2020,Dept_59,285,306,257,267,342,363
05/03/2020,Dept_59,339,367,322,337,425,455
06/03/2020,Dept_59,397,429,379,400,511,548
07/03/2020,Dept_59,455,487,445,472,594,639
08/03/2020,Dept_59,527,562,508,539,697,749
09/03/2020,Dept_59,600,641,574,608,786,839
10/03/2020,Dept_59,662,707,635,672,861,917
11/03/2020,Dept_59,730,779,690,733,941,1002
12/03/2020,Dept_59,797,852,766,813,1027,1095
13/03/2020,Dept_59,858,921,828,880,1097,1169
14/03/2020,Dept_59,923,991,897,952,1184,1259
15/03/2020,Dept_59,981,1053,963,1019,1265,1341
16/03/2020,Dept_59,1056,1132,1024,1086,1344,1427
17/03/2020,Dept_59,1131,1210,1082,1149,1434,1522
18/03/2020,Dept_59,1207,1291,1145,1214,1497,1591
19/03/2020,Dept_59,1265,1356,1211,1287,1578,1679
20/03/2020,Dept_59,1341,1433,1279,1356,1636,1744
21/03/2020,Dept_59,1395,1494,1350,1428,1709,1822
22/03/2020,Dept_59,1457,1560,1411,1496,1788,1908
23/03/2020,Dept_59,1525,1634,1469,1555,1858,1981
24/03/2020,Dept_59,1589,1701,1520,1607,1933,2061
25/03/2020,Dept_59,1672,1786,1565,1657,2015,2146
26/03/2020,Dept_59,1731,1848,1623,1721,2077,2210
27/03/2020,Dept_59,1802,1923,1692,1795,2142,2285
28/03/2020,Dept_59,1884,2013,1743,1851,2207,2353
29/03/2020,Dept_59,1950,2085,1802,1912,2280,2434
30/03/2020,Dept_59,2033,2173,1863,1974,2342,2502
31/03/2020,Dept_59,2130,2276,1913,2026,2425,2590
01/04/2020,Dept_59,2217,2364,1967,2083,2498,2666
02/04/2020,Dept_59,2296,2447,2026,2144,2554,2723
03/04/2020,Dept_59,2390,2544,2075,2198,2615,2787
04/04/2020,Dept_59,2476,2632,2141,2268,2688,2862
05/04/2020,Dept_59,2554,2718,2195,2324,2759,2933
06/04/2020,Dept_59,2643,2811,2244,2377,2811,2987
07/04/2020,Dept_59,2724,2896,2307,2446,2870,3047
08/04/2020,Dept_59,2817,2992,2375,2517,2923,3105
09/04/2020,Dept_59,2891,3073,2435,2583,2988,3174
10/04/2020,Dept_59,2972,3160,2494,2643,3044,3232
11/04/2020,Dept_59,3068,3259,2539,2693,3102,3293
12/04/2020,Dept_59,3148,3343,2596,2752,3187,3379
