Date_evenement,Zone,Communes_a_envoi_dematerialise_Deces2020,Total_deces_2020,Communes_a_envoi_dematerialise_Deces2019,Total_deces_2019,Communes_a_envoi_dematerialise_Deces2018,Total_deces_2018
26/03/2020,Dept_45,455,475,434,446,513,526
27/03/2020,Dept_45,476,496,451,463,521,535
28/03/2020,Dept_45,488,508,467,479,535,549
29/03/2020,Dept_45,503,524,488,500,556,570
30/03/2020,Dept_45,525,548,497,510,571,585
31/03/2020,Dept_45,533,557,515,531,586,601
01/04/2020,Dept_45,558,582,540,557,602,621
02/04/2020,Dept_45,583,608,564,581,621,643
03/04/2020,Dept_45,605,632,585,603,639,662
04/04/2020,Dept_45,620,649,602,622,653,676
05/04/2020,Dept_45,645,677,618,639,670,693
06/04/2020,Dept_45,671,703,633,654,681,705
07/04/2020,Dept_45,692,726,648,671,697,722
08/04/2020,Dept_45,707,742,667,690,708,734
09/04/2020,Dept_45,733,769,677,700,725,753
10/04/2020,Dept_45,755,791,691,716,738,766
11/04/2020,Dept_45,774,812,708,733,754,783
12/04/2020,Dept_45,789,828,725,750,770,799
13/04/2020,Dept_45,806,845,748,773,787,816
14/04/2020,Dept_45,829,868,762,788,797,826
15/04/2020,Dept_45,856,895,776,804,814,843
16/04/2020,Dept_45,877,919,792,820,827,856
17/04/2020,Dept_45,899,943,805,834,842,872
18/04/2020,Dept_45,916,964,821,850,865,896
19/04/2020,Dept_45,928,977,836,868,890,921
20/04/2020,Dept_45,940,989,850,882,903,936
21/04/2020,Dept_45,953,1003,865,897,920,954
22/04/2020,Dept_45,969,1022,878,910,939,973
23/04/2020,Dept_45,981,1034,893,925,955,989
24/04/2020,Dept_45,998,1051,910,944,974,1009
25/04/2020,Dept_45,1015,1069,931,965,991,1027
26/04/2020,Dept_45,1027,1081,946,980,1004,1040
27/04/2020,Dept_45,1044,1098,963,1000,1018,1055
28/04/2020,Dept_45,1057,1113,976,1015,1038,1078
29/04/2020,Dept_45,1065,1122,991,1030,1053,1093
30/04/2020,Dept_45,1079,1136,1010,1049,1073,1113
01/05/2020,Dept_45,1093,1151,1017,1056,1087,1129
02/05/2020,Dept_45,1102,1160,1031,1071,1102,1144
03/05/2020,Dept_45,1114,1172,1049,1091,1112,1154
04/05/2020,Dept_45,1125,1184,1059,1101,1132,1175
05/05/2020,Dept_45,1146,1205,1068,1110,1143,1188
06/05/2020,Dept_45,1158,1217,1088,1132,1158,1203
07/05/2020,Dept_45,1171,1230,1102,1147,1174,1222
08/05/2020,Dept_45,1187,1246,1116,1161,1190,1240
09/05/2020,Dept_45,1207,1266,1133,1178,1208,1258
10/05/2020,Dept_45,1223,1282,1145,1190,1220,1271
11/05/2020,Dept_45,1237,1298,1158,1203,1236,1288
12/05/2020,Dept_45,1244,NA,1176,1221,1252,1304
13/05/2020,Dept_45,1260,NA,1184,1229,1267,1319
14/05/2020,Dept_45,1273,NA,1205,1250,1281,1333
15/05/2020,Dept_45,1286,NA,1222,1268,1292,1346
16/05/2020,Dept_45,NA,NA,1241,1290,1308,1365
17/05/2020,Dept_45,NA,NA,1255,1304,1327,1384
18/05/2020,Dept_45,NA,NA,1277,1326,1338,1395
19/05/2020,Dept_45,NA,NA,1298,1347,1360,1418
20/05/2020,Dept_45,NA,NA,1316,1365,1379,1437
21/05/2020,Dept_45,NA,NA,1331,1381,1394,1452
22/05/2020,Dept_45,NA,NA,1343,1393,1409,1468
23/05/2020,Dept_45,NA,NA,1362,1413,1430,1489
24/05/2020,Dept_45,NA,NA,1380,1431,1445,1504
25/05/2020,Dept_45,NA,NA,1398,1449,1462,1521
26/05/2020,Dept_45,NA,NA,1413,1465,1482,1541
27/05/2020,Dept_45,NA,NA,1428,1480,1505,1565
28/05/2020,Dept_45,NA,NA,1448,1500,1518,1579
29/05/2020,Dept_45,NA,NA,1455,1510,1531,1592
30/05/2020,Dept_45,NA,NA,1468,1524,1540,1603
31/05/2020,Dept_45,NA,NA,1482,1538,1555,1621
01/03/2020,Dept_46,12,13,8,9,7,10
02/03/2020,Dept_46,21,25,16,19,9,15
03/03/2020,Dept_46,24,31,23,28,10,17
04/03/2020,Dept_46,33,41,28,34,13,22
05/03/2020,Dept_46,34,42,36,44,16,29
06/03/2020,Dept_46,40,48,41,50,21,34
07/03/2020,Dept_46,44,54,45,57,23,38
08/03/2020,Dept_46,46,57,49,64,31,48
09/03/2020,Dept_46,51,62,55,72,35,53
10/03/2020,Dept_46,54,68,58,78,42,61
11/03/2020,Dept_46,55,72,65,86,47,66
12/03/2020,Dept_46,59,77,74,96,54,77
13/03/2020,Dept_46,62,80,78,103,58,82
14/03/2020,Dept_46,66,87,86,112,59,85
15/03/2020,Dept_46,71,95,92,121,64,91
16/03/2020,Dept_46,72,100,96,126,70,101
17/03/2020,Dept_46,75,107,101,131,75,108
18/03/2020,Dept_46,82,114,105,138,80,115
19/03/2020,Dept_46,87,120,109,144,86,121
20/03/2020,Dept_46,94,129,117,153,88,126
21/03/2020,Dept_46,101,137,121,159,90,130
22/03/2020,Dept_46,104,143,125,167,94,135
23/03/2020,Dept_46,111,155,128,171,99,141
24/03/2020,Dept_46,117,162,132,176,104,146
25/03/2020,Dept_46,120,166,136,182,110,156
26/03/2020,Dept_46,125,172,138,185,117,163
27/03/2020,Dept_46,131,178,140,188,119,166
28/03/2020,Dept_46,133,181,143,192,129,177
29/03/2020,Dept_46,137,185,146,196,133,182
30/03/2020,Dept_46,148,200,154,204,137,190
31/03/2020,Dept_46,155,209,159,211,141,197
01/04/2020,Dept_46,162,217,163,215,145,205
02/04/2020,Dept_46,167,226,165,217,147,208
03/04/2020,Dept_46,171,233,168,222,153,217
04/04/2020,Dept_46,177,239,169,224,155,221
05/04/2020,Dept_46,182,247,175,233,159,226
06/04/2020,Dept_46,187,252,177,239,162,232
07/04/2020,Dept_46,193,261,182,246,167,238
08/04/2020,Dept_46,200,272,186,252,175,249
09/04/2020,Dept_46,205,278,191,258,182,258
10/04/2020,Dept_46,206,281,195,264,185,264
11/04/2020,Dept_46,209,286,198,270,187,268
12/04/2020,Dept_46,213,293,200,272,191,273
13/04/2020,Dept_46,220,306,206,279,192,275
14/04/2020,Dept_46,224,312,209,283,194,277
15/04/2020,Dept_46,226,314,213,290,202,287
16/04/2020,Dept_46,232,321,216,294,204,289
17/04/2020,Dept_46,236,326,223,302,205,291
18/04/2020,Dept_46,240,330,228,307,208,295
19/04/2020,Dept_46,243,333,231,314,213,301
20/04/2020,Dept_46,246,337,235,322,216,306
21/04/2020,Dept_46,255,347,239,329,224,318
22/04/2020,Dept_46,258,352,245,336,230,325
23/04/2020,Dept_46,260,355,249,340,236,333
24/04/2020,Dept_46,268,364,252,346,239,341
25/04/2020,Dept_46,272,368,256,351,244,347
26/04/2020,Dept_46,278,378,262,361,247,351
27/04/2020,Dept_46,282,384,264,365,252,358
28/04/2020,Dept_46,288,393,265,367,255,361
29/04/2020,Dept_46,291,397,270,372,259,366
30/04/2020,Dept_46,298,404,277,379,264,371
01/05/2020,Dept_46,305,412,280,385,268,376
02/05/2020,Dept_46,312,419,287,395,273,382
03/05/2020,Dept_46,316,426,290,399,274,385
04/05/2020,Dept_46,319,434,298,411,279,392
05/05/2020,Dept_46,322,437,304,419,284,397
06/05/2020,Dept_46,328,447,307,423,287,400
07/05/2020,Dept_46,334,453,307,424,292,407
08/05/2020,Dept_46,339,459,312,429,296,415
09/05/2020,Dept_46,341,461,316,434,302,422
10/05/2020,Dept_46,345,467,319,439,305,425
11/05/2020,Dept_46,348,471,322,443,309,429
12/05/2020,Dept_46,351,NA,324,445,314,437
13/05/2020,Dept_46,353,NA,332,455,317,440
14/05/2020,Dept_46,354,NA,334,457,322,446
15/05/2020,Dept_46,355,NA,340,466,324,448
16/05/2020,Dept_46,NA,NA,341,468,328,452
17/05/2020,Dept_46,NA,NA,344,472,330,457
18/05/2020,Dept_46,NA,NA,347,476,334,462
19/05/2020,Dept_46,NA,NA,348,478,338,467
20/05/2020,Dept_46,NA,NA,352,485,341,472
21/05/2020,Dept_46,NA,NA,355,491,342,474
22/05/2020,Dept_46,NA,NA,359,496,348,480
23/05/2020,Dept_46,NA,NA,363,500,353,485
24/05/2020,Dept_46,NA,NA,366,504,356,490
25/05/2020,Dept_46,NA,NA,368,507,359,494
26/05/2020,Dept_46,NA,NA,369,510,364,500
27/05/2020,Dept_46,NA,NA,370,512,369,507
28/05/2020,Dept_46,NA,NA,374,517,372,511
29/05/2020,Dept_46,NA,NA,377,523,374,513
30/05/2020,Dept_46,NA,NA,384,530,379,518
31/05/2020,Dept_46,NA,NA,388,535,380,520
01/03/2020,Dept_47,7,8,10,10,16,21
02/03/2020,Dept_47,16,21,23,27,31,39
03/03/2020,Dept_47,30,36,27,34,37,46
04/03/2020,Dept_47,45,52,37,47,42,54
05/03/2020,Dept_47,61,68,55,67,50,62
06/03/2020,Dept_47,69,77,66,79,63,76
07/03/2020,Dept_47,82,91,76,93,77,91
08/03/2020,Dept_47,97,107,86,104,83,99
09/03/2020,Dept_47,106,117,99,120,89,106
10/03/2020,Dept_47,112,125,111,133,94,114
11/03/2020,Dept_47,126,140,117,141,101,123
12/03/2020,Dept_47,136,152,127,153,112,138
13/03/2020,Dept_47,150,169,140,167,121,153
14/03/2020,Dept_47,162,181,146,175,128,161
15/03/2020,Dept_47,173,197,154,188,138,172
16/03/2020,Dept_47,182,208,165,200,146,183
17/03/2020,Dept_47,197,226,167,203,156,194
18/03/2020,Dept_47,207,242,179,216,164,206
19/03/2020,Dept_47,216,252,193,232,179,224
20/03/2020,Dept_47,224,264,201,240,188,233
21/03/2020,Dept_47,231,275,208,249,199,245
22/03/2020,Dept_47,239,285,222,263,210,259
23/03/2020,Dept_47,252,300,229,272,219,269
24/03/2020,Dept_47,260,309,238,282,228,281
25/03/2020,Dept_47,270,319,246,294,235,292
26/03/2020,Dept_47,283,334,253,302,242,299
27/03/2020,Dept_47,293,345,260,314,253,311
28/03/2020,Dept_47,309,363,269,324,261,326
29/03/2020,Dept_47,315,372,278,336,269,339
30/03/2020,Dept_47,320,378,287,349,279,351
31/03/2020,Dept_47,328,387,293,358,286,359
01/04/2020,Dept_47,339,398,302,369,298,377
02/04/2020,Dept_47,348,410,309,381,310,393
03/04/2020,Dept_47,357,423,317,391,323,407
04/04/2020,Dept_47,364,433,326,401,329,415
05/04/2020,Dept_47,368,438,331,408,335,422
06/04/2020,Dept_47,378,449,337,416,347,437
07/04/2020,Dept_47,387,462,347,428,357,451
08/04/2020,Dept_47,400,479,356,439,366,461
09/04/2020,Dept_47,406,485,365,449,377,473
10/04/2020,Dept_47,416,499,379,465,387,483
11/04/2020,Dept_47,429,513,392,479,397,494
12/04/2020,Dept_47,438,523,402,491,405,505
13/04/2020,Dept_47,442,529,412,502,417,517
14/04/2020,Dept_47,451,541,418,510,420,523
15/04/2020,Dept_47,464,556,426,518,430,535
16/04/2020,Dept_47,472,570,434,526,436,543
17/04/2020,Dept_47,488,591,440,533,444,552
18/04/2020,Dept_47,499,604,446,543,451,563
19/04/2020,Dept_47,503,612,452,552,454,568
20/04/2020,Dept_47,507,616,466,568,469,586
21/04/2020,Dept_47,517,630,477,579,478,597
22/04/2020,Dept_47,524,639,485,587,481,601
23/04/2020,Dept_47,529,646,492,595,492,614
24/04/2020,Dept_47,538,657,505,609,503,625
25/04/2020,Dept_47,550,674,514,619,513,637
26/04/2020,Dept_47,551,677,525,633,519,644
27/04/2020,Dept_47,559,687,532,642,523,650
28/04/2020,Dept_47,566,696,538,650,529,659
29/04/2020,Dept_47,575,706,546,659,538,671
30/04/2020,Dept_47,588,721,552,666,548,683
01/05/2020,Dept_47,598,734,555,669,552,687
02/05/2020,Dept_47,604,741,569,685,562,701
03/05/2020,Dept_47,612,751,579,698,572,714
04/05/2020,Dept_47,621,762,589,709,582,726
05/05/2020,Dept_47,631,773,596,718,595,740
06/05/2020,Dept_47,641,787,599,723,604,753
07/05/2020,Dept_47,653,799,613,738,620,771
08/05/2020,Dept_47,660,809,617,743,628,780
09/05/2020,Dept_47,672,823,620,749,637,790
10/05/2020,Dept_47,679,831,625,756,643,797
11/05/2020,Dept_47,688,840,633,765,656,811
12/05/2020,Dept_47,699,NA,642,775,660,815
13/05/2020,Dept_47,702,NA,651,786,667,824
14/05/2020,Dept_47,706,NA,659,797,676,835
15/05/2020,Dept_47,718,NA,671,811,681,840
16/05/2020,Dept_47,NA,NA,684,826,691,850
17/05/2020,Dept_47,NA,NA,688,831,699,861
18/05/2020,Dept_47,NA,NA,692,836,703,867
19/05/2020,Dept_47,NA,NA,701,847,708,876
20/05/2020,Dept_47,NA,NA,712,860,718,888
21/05/2020,Dept_47,NA,NA,718,868,732,903
22/05/2020,Dept_47,NA,NA,730,881,741,916
23/05/2020,Dept_47,NA,NA,735,887,753,928
24/05/2020,Dept_47,NA,NA,742,896,761,937
25/05/2020,Dept_47,NA,NA,753,909,770,948
26/05/2020,Dept_47,NA,NA,765,924,781,959
27/05/2020,Dept_47,NA,NA,773,933,786,964
28/05/2020,Dept_47,NA,NA,780,941,793,972
29/05/2020,Dept_47,NA,NA,789,953,801,982
30/05/2020,Dept_47,NA,NA,800,968,809,990
31/05/2020,Dept_47,NA,NA,810,979,817,998
01/03/2020,Dept_48,2,3,1,2,4,8
02/03/2020,Dept_48,2,3,7,9,7,13
03/03/2020,Dept_48,4,5,9,12,8,15
04/03/2020,Dept_48,6,7,12,15,10,18
05/03/2020,Dept_48,7,8,16,19,11,20
06/03/2020,Dept_48,8,10,17,20,12,21
07/03/2020,Dept_48,10,13,18,21,12,21
08/03/2020,Dept_48,12,15,22,25,12,21
09/03/2020,Dept_48,12,16,24,29,14,23
10/03/2020,Dept_48,15,20,27,34,22,33
11/03/2020,Dept_48,16,21,31,38,23,36
12/03/2020,Dept_48,18,24,32,40,24,39
13/03/2020,Dept_48,19,28,33,41,24,39
14/03/2020,Dept_48,21,31,34,42,25,43
15/03/2020,Dept_48,21,31,35,43,25,43
16/03/2020,Dept_48,23,33,35,43,27,47
17/03/2020,Dept_48,24,34,36,46,30,51
18/03/2020,Dept_48,26,37,39,50,31,52
19/03/2020,Dept_48,26,38,41,52,31,53
20/03/2020,Dept_48,31,43,42,55,34,59
21/03/2020,Dept_48,34,46,44,59,35,60
22/03/2020,Dept_48,37,50,46,62,36,61
23/03/2020,Dept_48,39,55,48,64,40,65
24/03/2020,Dept_48,41,57,52,69,41,67
25/03/2020,Dept_48,43,60,53,70,44,71
26/03/2020,Dept_48,46,65,53,72,47,77
27/03/2020,Dept_48,47,67,56,76,48,79
28/03/2020,Dept_48,51,72,57,78,50,84
29/03/2020,Dept_48,53,75,58,80,52,86
30/03/2020,Dept_48,53,75,59,81,54,89
31/03/2020,Dept_48,54,76,59,81,55,90
01/04/2020,Dept_48,57,79,59,81,55,93
02/04/2020,Dept_48,57,81,62,84,58,96
03/04/2020,Dept_48,62,86,63,86,58,97
04/04/2020,Dept_48,64,89,66,89,62,101
05/04/2020,Dept_48,68,94,67,91,63,102
06/04/2020,Dept_48,69,96,67,91,66,105
07/04/2020,Dept_48,69,96,68,92,69,108
08/04/2020,Dept_48,71,98,68,92,70,110
09/04/2020,Dept_48,72,99,72,97,72,112
10/04/2020,Dept_48,74,102,74,99,75,115
11/04/2020,Dept_48,76,107,74,99,76,116
12/04/2020,Dept_48,77,109,77,104,78,118
13/04/2020,Dept_48,79,112,77,105,81,122
14/04/2020,Dept_48,81,114,78,106,81,122
15/04/2020,Dept_48,81,114,79,108,83,125
16/04/2020,Dept_48,81,114,80,109,83,127
17/04/2020,Dept_48,83,116,81,111,85,131
18/04/2020,Dept_48,85,119,83,113,86,133
19/04/2020,Dept_48,86,120,85,115,87,135
20/04/2020,Dept_48,90,124,89,119,91,140
21/04/2020,Dept_48,91,125,91,121,94,143
22/04/2020,Dept_48,92,126,94,125,98,147
23/04/2020,Dept_48,94,129,96,127,100,149
24/04/2020,Dept_48,99,134,98,130,102,151
25/04/2020,Dept_48,101,136,101,133,103,152
26/04/2020,Dept_48,102,138,103,136,105,154
27/04/2020,Dept_48,103,139,104,137,105,154
28/04/2020,Dept_48,107,144,106,139,106,156
29/04/2020,Dept_48,110,147,109,144,110,161
30/04/2020,Dept_48,111,149,112,149,110,162
01/05/2020,Dept_48,112,150,114,152,113,165
02/05/2020,Dept_48,114,152,117,156,115,167
03/05/2020,Dept_48,116,154,118,157,118,171
04/05/2020,Dept_48,117,155,119,159,121,175
05/05/2020,Dept_48,118,156,119,161,122,177
06/05/2020,Dept_48,118,156,121,163,123,179
07/05/2020,Dept_48,120,158,123,166,127,184
08/05/2020,Dept_48,121,159,123,167,127,184
09/05/2020,Dept_48,124,162,126,171,129,186
10/05/2020,Dept_48,127,166,127,172,129,187
11/05/2020,Dept_48,130,170,130,176,131,189
12/05/2020,Dept_48,132,NA,130,177,133,192
13/05/2020,Dept_48,133,NA,131,179,135,195
14/05/2020,Dept_48,133,NA,132,180,136,196
15/05/2020,Dept_48,135,NA,133,183,137,197
16/05/2020,Dept_48,NA,NA,135,186,137,197
17/05/2020,Dept_48,NA,NA,135,187,139,199
18/05/2020,Dept_48,NA,NA,136,188,141,201
19/05/2020,Dept_48,NA,NA,136,189,144,206
20/05/2020,Dept_48,NA,NA,138,191,145,208
21/05/2020,Dept_48,NA,NA,138,191,146,209
22/05/2020,Dept_48,NA,NA,139,193,146,212
23/05/2020,Dept_48,NA,NA,141,196,146,214
24/05/2020,Dept_48,NA,NA,143,198,146,215
25/05/2020,Dept_48,NA,NA,145,200,149,218
26/05/2020,Dept_48,NA,NA,149,204,150,219
27/05/2020,Dept_48,NA,NA,149,205,152,221
28/05/2020,Dept_48,NA,NA,149,207,156,226
29/05/2020,Dept_48,NA,NA,151,210,156,227
30/05/2020,Dept_48,NA,NA,156,216,161,234
31/05/2020,Dept_48,NA,NA,157,217,162,236
01/03/2020,Dept_49,20,20,25,25,22,25
02/03/2020,Dept_49,42,46,42,43,45,49
03/03/2020,Dept_49,62,66,62,70,66,71
04/03/2020,Dept_49,75,82,82,91,85,92
05/03/2020,Dept_49,95,105,96,108,105,113
06/03/2020,Dept_49,123,134,115,128,124,134
07/03/2020,Dept_49,141,153,128,144,145,159
08/03/2020,Dept_49,162,177,150,169,173,190
09/03/2020,Dept_49,180,198,174,194,198,220
10/03/2020,Dept_49,200,222,192,215,209,232
11/03/2020,Dept_49,231,254,215,240,227,253
12/03/2020,Dept_49,246,275,229,257,243,270
13/03/2020,Dept_49,264,293,249,278,268,297
14/03/2020,Dept_49,285,314,266,295,284,316
15/03/2020,Dept_49,304,335,284,314,309,344
16/03/2020,Dept_49,328,361,304,336,335,375
17/03/2020,Dept_49,351,384,315,349,348,390
18/03/2020,Dept_49,379,415,345,381,369,414
19/03/2020,Dept_49,394,433,368,405,387,434
20/03/2020,Dept_49,411,452,383,422,405,455
21/03/2020,Dept_49,432,473,396,437,430,483
22/03/2020,Dept_49,451,492,413,455,449,504
23/03/2020,Dept_49,466,508,436,479,472,528
24/03/2020,Dept_49,485,530,445,491,491,553
25/03/2020,Dept_49,501,547,461,508,508,571
26/03/2020,Dept_49,526,573,476,526,528,592
27/03/2020,Dept_49,539,589,500,552,550,615
28/03/2020,Dept_49,561,614,512,565,569,638
29/03/2020,Dept_49,579,634,529,583,591,664
30/03/2020,Dept_49,608,665,544,599,611,691
31/03/2020,Dept_49,631,688,568,627,642,725
01/04/2020,Dept_49,661,720,586,647,668,752
02/04/2020,Dept_49,693,756,602,665,681,768
03/04/2020,Dept_49,724,791,623,686,699,789
04/04/2020,Dept_49,751,821,643,708,720,811
05/04/2020,Dept_49,774,848,670,737,746,839
06/04/2020,Dept_49,800,875,691,759,764,857
07/04/2020,Dept_49,817,892,705,774,786,881
08/04/2020,Dept_49,838,916,721,792,811,908
09/04/2020,Dept_49,860,939,736,808,834,932
10/04/2020,Dept_49,875,955,759,834,862,962
11/04/2020,Dept_49,894,978,783,860,880,983
12/04/2020,Dept_49,925,1012,798,875,902,1006
13/04/2020,Dept_49,946,1035,818,898,916,1022
14/04/2020,Dept_49,964,1056,834,915,936,1046
15/04/2020,Dept_49,987,1080,852,933,954,1067
16/04/2020,Dept_49,1010,1103,875,957,977,1093
17/04/2020,Dept_49,1035,1130,902,985,989,1107
18/04/2020,Dept_49,1053,1151,913,997,1011,1130
19/04/2020,Dept_49,1072,1176,936,1024,1032,1152
20/04/2020,Dept_49,1086,1193,958,1046,1055,1177
21/04/2020,Dept_49,1112,1219,965,1054,1077,1202
22/04/2020,Dept_49,1138,1248,977,1068,1093,1223
23/04/2020,Dept_49,1159,1270,998,1089,1106,1239
24/04/2020,Dept_49,1184,1297,1019,1110,1127,1262
25/04/2020,Dept_49,1203,1318,1031,1122,1148,1283
26/04/2020,Dept_49,1215,1331,1045,1136,1171,1308
27/04/2020,Dept_49,1230,1346,1052,1146,1196,1336
28/04/2020,Dept_49,1244,1361,1072,1171,1212,1352
29/04/2020,Dept_49,1255,1373,1101,1203,1232,1374
30/04/2020,Dept_49,1281,1399,1122,1226,1249,1395
01/05/2020,Dept_49,1302,1421,1141,1246,1263,1411
02/05/2020,Dept_49,1324,1445,1161,1267,1286,1435
03/05/2020,Dept_49,1333,1455,1179,1285,1308,1458
04/05/2020,Dept_49,1356,1479,1208,1316,1334,1484
05/05/2020,Dept_49,1377,1501,1222,1330,1352,1504
06/05/2020,Dept_49,1396,1522,1236,1351,1367,1521
07/05/2020,Dept_49,1413,1539,1244,1361,1386,1541
08/05/2020,Dept_49,1429,1556,1270,1387,1402,1557
09/05/2020,Dept_49,1440,1567,1286,1405,1418,1575
10/05/2020,Dept_49,1452,1581,1306,1425,1438,1595
11/05/2020,Dept_49,1467,1596,1322,1441,1450,1607
12/05/2020,Dept_49,1484,NA,1342,1462,1471,1632
13/05/2020,Dept_49,1496,NA,1366,1486,1492,1654
14/05/2020,Dept_49,1509,NA,1386,1507,1507,1675
15/05/2020,Dept_49,1530,NA,1405,1528,1521,1691
16/05/2020,Dept_49,NA,NA,1424,1549,1537,1707
17/05/2020,Dept_49,NA,NA,1455,1583,1550,1722
18/05/2020,Dept_49,NA,NA,1477,1606,1564,1737
19/05/2020,Dept_49,NA,NA,1489,1620,1582,1755
20/05/2020,Dept_49,NA,NA,1512,1646,1594,1768
21/05/2020,Dept_49,NA,NA,1528,1663,1601,1778
22/05/2020,Dept_49,NA,NA,1545,1680,1620,1799
23/05/2020,Dept_49,NA,NA,1564,1699,1637,1819
24/05/2020,Dept_49,NA,NA,1583,1719,1652,1838
25/05/2020,Dept_49,NA,NA,1604,1741,1672,1861
26/05/2020,Dept_49,NA,NA,1619,1757,1697,1887
27/05/2020,Dept_49,NA,NA,1632,1773,1722,1914
28/05/2020,Dept_49,NA,NA,1648,1790,1742,1935
29/05/2020,Dept_49,NA,NA,1661,1804,1757,1952
30/05/2020,Dept_49,NA,NA,1679,1823,1774,1971
31/05/2020,Dept_49,NA,NA,1690,1837,1796,1995
01/03/2020,Dept_50,13,13,14,20,17,18
02/03/2020,Dept_50,26,30,27,34,23,26
03/03/2020,Dept_50,44,50,43,52,37,40
04/03/2020,Dept_50,57,66,50,61,55,61
05/03/2020,Dept_50,69,81,71,84,64,76
06/03/2020,Dept_50,91,105,81,96,77,96
07/03/2020,Dept_50,104,119,97,113,94,114
08/03/2020,Dept_50,119,135,114,130,108,128
09/03/2020,Dept_50,134,153,121,141,123,146
10/03/2020,Dept_50,147,169,130,153,139,166
11/03/2020,Dept_50,170,195,143,168,160,189
12/03/2020,Dept_50,188,215,160,187,189,222
13/03/2020,Dept_50,199,230,168,195,203,238
14/03/2020,Dept_50,208,243,187,214,215,252
15/03/2020,Dept_50,223,260,196,224,228,268
16/03/2020,Dept_50,233,270,211,242,243,283
17/03/2020,Dept_50,250,290,222,254,265,306
18/03/2020,Dept_50,265,307,236,271,276,317
19/03/2020,Dept_50,278,323,249,286,284,331
20/03/2020,Dept_50,297,347,268,308,296,344
21/03/2020,Dept_50,312,363,281,322,309,357
22/03/2020,Dept_50,325,380,296,338,326,375
23/03/2020,Dept_50,341,397,307,351,340,393
24/03/2020,Dept_50,353,411,323,367,349,410
25/03/2020,Dept_50,369,429,333,377,366,431
26/03/2020,Dept_50,385,446,355,402,391,458
27/03/2020,Dept_50,399,460,366,413,410,482
28/03/2020,Dept_50,413,475,373,422,426,501
29/03/2020,Dept_50,429,499,390,441,445,524
30/03/2020,Dept_50,441,513,408,460,461,545
31/03/2020,Dept_50,458,535,424,479,474,562
01/04/2020,Dept_50,483,562,436,491,491,585
02/04/2020,Dept_50,495,577,452,509,506,603
03/04/2020,Dept_50,508,591,460,519,523,623
04/04/2020,Dept_50,518,606,471,532,540,643
05/04/2020,Dept_50,531,621,486,548,556,660
06/04/2020,Dept_50,543,634,497,564,565,672
07/04/2020,Dept_50,556,652,511,582,580,688
08/04/2020,Dept_50,570,669,524,596,593,701
09/04/2020,Dept_50,592,695,534,608,615,724
10/04/2020,Dept_50,607,714,552,627,631,743
11/04/2020,Dept_50,626,733,557,634,659,773
12/04/2020,Dept_50,646,754,567,647,672,788
13/04/2020,Dept_50,660,770,581,665,691,812
14/04/2020,Dept_50,675,789,597,685,705,829
15/04/2020,Dept_50,693,809,606,698,714,840
16/04/2020,Dept_50,701,818,616,712,729,857
17/04/2020,Dept_50,714,836,625,723,743,874
18/04/2020,Dept_50,729,853,636,735,757,896
19/04/2020,Dept_50,746,873,650,752,769,911
20/04/2020,Dept_50,766,898,660,765,779,925
21/04/2020,Dept_50,779,911,673,778,795,942
22/04/2020,Dept_50,793,928,688,795,806,953
23/04/2020,Dept_50,802,939,702,812,821,968
24/04/2020,Dept_50,818,959,714,825,835,985
25/04/2020,Dept_50,829,971,728,840,845,999
26/04/2020,Dept_50,848,994,747,862,861,1017
27/04/2020,Dept_50,860,1009,765,880,877,1035
28/04/2020,Dept_50,869,1023,778,897,894,1055
29/04/2020,Dept_50,878,1034,783,905,902,1068
30/04/2020,Dept_50,889,1047,796,921,913,1083
01/05/2020,Dept_50,902,1063,805,932,934,1106
02/05/2020,Dept_50,913,1075,819,949,946,1120
03/05/2020,Dept_50,927,1092,831,962,959,1133
04/05/2020,Dept_50,935,1102,845,976,966,1141
05/05/2020,Dept_50,946,1116,860,992,978,1153
06/05/2020,Dept_50,954,1126,869,1005,993,1172
07/05/2020,Dept_50,968,1141,885,1025,1010,1190
08/05/2020,Dept_50,980,1155,899,1039,1021,1203
09/05/2020,Dept_50,988,1166,907,1048,1030,1212
10/05/2020,Dept_50,1004,1186,923,1066,1042,1228
11/05/2020,Dept_50,1013,1195,936,1081,1051,1241
12/05/2020,Dept_50,1023,NA,947,1095,1063,1256
13/05/2020,Dept_50,1030,NA,960,1108,1069,1262
14/05/2020,Dept_50,1042,NA,974,1125,1083,1279
15/05/2020,Dept_50,1058,NA,985,1137,1094,1291
16/05/2020,Dept_50,NA,NA,998,1151,1110,1308
17/05/2020,Dept_50,NA,NA,1009,1164,1123,1321
18/05/2020,Dept_50,NA,NA,1019,1177,1137,1337
19/05/2020,Dept_50,NA,NA,1035,1194,1151,1351
20/05/2020,Dept_50,NA,NA,1047,1212,1165,1366
21/05/2020,Dept_50,NA,NA,1067,1234,1178,1382
22/05/2020,Dept_50,NA,NA,1081,1248,1188,1393
23/05/2020,Dept_50,NA,NA,1091,1262,1194,1403
24/05/2020,Dept_50,NA,NA,1103,1278,1205,1417
25/05/2020,Dept_50,NA,NA,1110,1285,1215,1429
26/05/2020,Dept_50,NA,NA,1119,1297,1229,1444
27/05/2020,Dept_50,NA,NA,1137,1318,1249,1465
28/05/2020,Dept_50,NA,NA,1148,1331,1266,1482
29/05/2020,Dept_50,NA,NA,1155,1339,1278,1497
